"사고다발지fid","사고다발지id","법정동코드","지점코드","시도시군구명","지점명","사고건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6931141,"2024049","4127310800","41273002  ",경기 안산시 단원구2,경기 안산시 단원구 원곡동(안산역사거리 부근),4,16,0,5,9,2,126.787090761484,37.329321713467,"{""type"":""Polygon"",""coordinates"":[[[126.78888739,37.32909394],[126.78885287,37.32881405],[126.78875063,37.32854491],[126.78858461,37.32829686],[126.78836117,37.32807945],[126.78808892,37.32790103],[126.7877783,37.32776845],[126.78744127,37.3276868],[126.78709076,37.32765923],[126.78674026,37.3276868],[126.78640322,37.32776845],[126.78609261,37.32790103],[126.78582035,37.32807945],[126.78559692,37.32829686],[126.78543089,37.32854491],[126.78532865,37.32881405],[126.78529413,37.32909394],[126.78532865,37.32937383],[126.78543089,37.32964297],[126.78559692,37.32989101],[126.78582035,37.33010841],[126.78609261,37.33028683],[126.78640322,37.33041941],[126.78674026,37.33050105],[126.78709076,37.33052862],[126.78744127,37.33050105],[126.7877783,37.33041941],[126.78808892,37.33028683],[126.78836117,37.33010841],[126.78858461,37.32989101],[126.78875063,37.32964297],[126.78885287,37.32937383],[126.78888739,37.32909394]]]}"
6931093,"2024049","4127310100","41273003  ",경기 안산시 단원구3,경기 안산시 단원구 고잔동(안산우체국교차로 부근),4,14,0,4,10,0,126.825687515947,37.317065083837,"{""type"":""Polygon"",""coordinates"":[[[126.82748415,37.31683747],[126.82744962,37.31655752],[126.82734739,37.31628834],[126.82718136,37.31604026],[126.82695793,37.31582281],[126.82668567,37.31564436],[126.82637506,37.31551175],[126.82603802,37.3154301],[126.82568752,37.31540252],[126.82533701,37.3154301],[126.82499998,37.31551175],[126.82468936,37.31564436],[126.82441711,37.31582281],[126.82419367,37.31604026],[126.82402765,37.31628834],[126.82392541,37.31655752],[126.82389089,37.31683747],[126.82392541,37.31711741],[126.82402765,37.31738659],[126.82419367,37.31763466],[126.82441711,37.31785211],[126.82468936,37.31803055],[126.82499998,37.31816315],[126.82533701,37.31824481],[126.82568752,37.31827238],[126.82603802,37.31824481],[126.82637506,37.31816315],[126.82668567,37.31803055],[126.82695793,37.31785211],[126.82718136,37.31763466],[126.82734739,37.31738659],[126.82744962,37.31711741],[126.82748415,37.31683747]]]}"
6931233,"2024049","4127310100","41273004  ",경기 안산시 단원구4,경기 안산시 단원구 고잔동(폼프리츠 안산중앙역점 부근),4,4,0,4,0,0,126.841308156469,37.318100194338,"{""type"":""Polygon"",""coordinates"":[[[126.84310479,37.31787256],[126.84307027,37.31759263],[126.84296803,37.31732345],[126.842802,37.31707537],[126.84257857,37.31685792],[126.84230631,37.31667947],[126.8419957,37.31654687],[126.84165866,37.31646521],[126.84130816,37.31643764],[126.84095765,37.31646521],[126.84062062,37.31654687],[126.84031,37.31667947],[126.84003775,37.31685792],[126.83981431,37.31707537],[126.83964829,37.31732345],[126.83954605,37.31759263],[126.83951153,37.31787256],[126.83954605,37.3181525],[126.83964829,37.31842168],[126.83981431,37.31866975],[126.84003775,37.31888719],[126.84031,37.31906564],[126.84062062,37.31919823],[126.84095765,37.31927989],[126.84130816,37.31930746],[126.84165866,37.31927989],[126.8419957,37.31919823],[126.84230631,37.31906564],[126.84257857,37.31888719],[126.842802,37.31866975],[126.84296803,37.31842168],[126.84307027,37.3181525],[126.84310479,37.31787256]]]}"
6931125,"2024049","4128112800","41281001  ",경기 고양시 덕양구1,경기 고양시 덕양구 행신동(하늘별어린이집 부근),3,5,0,3,2,0,126.847954288932,37.617183808203,"{""type"":""Polygon"",""coordinates"":[[[126.84975092,37.6169524],[126.8497164,37.61667359],[126.84961416,37.6164055],[126.84944813,37.61615842],[126.8492247,37.61594185],[126.84895244,37.61576412],[126.84864183,37.61563205],[126.84830479,37.61555072],[126.84795429,37.61552326],[126.84760378,37.61555072],[126.84726675,37.61563205],[126.84695613,37.61576412],[126.84668388,37.61594185],[126.84646045,37.61615842],[126.84629442,37.6164055],[126.84619218,37.61667359],[126.84615766,37.6169524],[126.84619218,37.61723121],[126.84629442,37.61749931],[126.84646045,37.61774638],[126.84668388,37.61796294],[126.84695613,37.61814067],[126.84726675,37.61827274],[126.84760378,37.61835406],[126.84795429,37.61838152],[126.84830479,37.61835406],[126.84864183,37.61827274],[126.84895244,37.61814067],[126.8492247,37.61796294],[126.84944813,37.61774638],[126.84961416,37.61749931],[126.8497164,37.61723121],[126.84975092,37.6169524]]]}"
6931019,"2024049","4128112000","41281002  ",경기 고양시 덕양구2,경기 고양시 덕양구 토당동(능곡사거리 부근),3,5,0,3,1,1,126.824232082853,37.617262153295,"{""type"":""Polygon"",""coordinates"":[[[126.82602871,37.61703075],[126.82599419,37.61675194],[126.82589195,37.61648384],[126.82572593,37.61623676],[126.82550249,37.61602019],[126.82523024,37.61584246],[126.82491962,37.61571039],[126.82458259,37.61562907],[126.82423208,37.6156016],[126.82388158,37.61562907],[126.82354454,37.61571039],[126.82323393,37.61584246],[126.82296167,37.61602019],[126.82273824,37.61623676],[126.82257221,37.61648384],[126.82246997,37.61675194],[126.82243545,37.61703075],[126.82246997,37.61730956],[126.82257221,37.61757765],[126.82273824,37.61782472],[126.82296167,37.61804129],[126.82323393,37.61821901],[126.82354454,37.61835108],[126.82388158,37.6184324],[126.82423208,37.61845986],[126.82458259,37.6184324],[126.82491962,37.61835108],[126.82523024,37.61821901],[126.82550249,37.61804129],[126.82572593,37.61782472],[126.82589195,37.61757765],[126.82599419,37.61730956],[126.82602871,37.61703075]]]}"
6931018,"2024049","4128510400","41285001  ",경기 고양시 일산동구1,경기 고양시 일산동구 장항동(뉴코아아울렛사거리 부근),3,6,0,4,2,0,126.775414725226,37.654954420598,"{""type"":""Polygon"",""coordinates"":[[[126.77721136,37.65472254],[126.77717683,37.65444387],[126.7770746,37.65417591],[126.77690857,37.65392896],[126.77668513,37.6537125],[126.77641288,37.65353486],[126.77610227,37.65340286],[126.77576523,37.65332157],[126.77541473,37.65329413],[126.77506422,37.65332157],[126.77472718,37.65340286],[126.77441657,37.65353486],[126.77414432,37.6537125],[126.77392088,37.65392896],[126.77375486,37.65417591],[126.77365262,37.65444387],[126.77361809,37.65472254],[126.77365262,37.65500121],[126.77375486,37.65526916],[126.77392088,37.65551611],[126.77414432,37.65573256],[126.77441657,37.6559102],[126.77472718,37.65604219],[126.77506422,37.65612348],[126.77541473,37.65615092],[126.77576523,37.65612348],[126.77610227,37.65604219],[126.77641288,37.6559102],[126.77668513,37.65573256],[126.77690857,37.65551611],[126.7770746,37.65526916],[126.77717683,37.65500121],[126.77721136,37.65472254]]]}"
6931004,"2024049","4128510300","41285002  ",경기 고양시 일산동구2,경기 고양시 일산동구 정발산동(일산동부경찰서사거리 부근),3,3,0,3,0,0,126.769219307661,37.663618480047,"{""type"":""Polygon"",""coordinates"":[[[126.77101594,37.66338649],[126.77098142,37.66310785],[126.77087918,37.66283993],[126.77071315,37.662593],[126.77048972,37.66237657],[126.77021746,37.66219895],[126.76990685,37.66206697],[126.76956981,37.66198569],[126.76921931,37.66195825],[126.7688688,37.66198569],[126.76853177,37.66206697],[126.76822115,37.66219895],[126.7679489,37.66237657],[126.76772546,37.662593],[126.76755944,37.66283993],[126.7674572,37.66310785],[126.76742268,37.66338649],[126.7674572,37.66366512],[126.76755944,37.66393305],[126.76772546,37.66417997],[126.7679489,37.66439639],[126.76822115,37.66457401],[126.76853177,37.66470599],[126.7688688,37.66478726],[126.76921931,37.66481471],[126.76956981,37.66478726],[126.76990685,37.66470599],[126.77021746,37.66457401],[126.77048972,37.66439639],[126.77071315,37.66417997],[126.77087918,37.66393305],[126.77098142,37.66366512],[126.77101594,37.66338649]]]}"
6931025,"2024049","4128710200","41287001  ",경기 고양시 일산서구1,경기 고양시 일산서구 주엽동(주엽역사거리 부근),3,5,0,3,2,0,126.757561834288,37.671451688855,"{""type"":""Polygon"",""coordinates"":[[[126.75935846,37.6712196],[126.75932394,37.67094099],[126.7592217,37.6706731],[126.75905568,37.6704262],[126.75883224,37.67020979],[126.75855999,37.67003219],[126.75824938,37.66990022],[126.75791234,37.66981895],[126.75756183,37.66979151],[126.75721133,37.66981895],[126.75687429,37.66990022],[126.75656368,37.67003219],[126.75629142,37.67020979],[126.75606799,37.6704262],[126.75590196,37.6706731],[126.75579973,37.67094099],[126.7557652,37.6712196],[126.75579973,37.6714982],[126.75590196,37.6717661],[126.75606799,37.67201299],[126.75629142,37.6722294],[126.75656368,37.67240699],[126.75687429,37.67253896],[126.75721133,37.67262022],[126.75756183,37.67264766],[126.75791234,37.67262022],[126.75824938,37.67253896],[126.75855999,37.67240699],[126.75883224,37.6722294],[126.75905568,37.67201299],[126.7592217,37.6717661],[126.75932394,37.6714982],[126.75935846,37.6712196]]]}"
6931009,"2024049","4131010100","41310001  ",경기 구리시1,경기 구리시 갈매동(갈매사거리 부근),3,5,0,3,2,0,127.126915262351,37.640861478563,"{""type"":""Polygon"",""coordinates"":[[[127.12871189,37.64062977],[127.12867737,37.64035105],[127.12857513,37.64008304],[127.12840911,37.63983604],[127.12818567,37.63961954],[127.12791342,37.63944187],[127.1276028,37.63930984],[127.12726577,37.63922854],[127.12691526,37.63920109],[127.12656476,37.63922854],[127.12622772,37.63930984],[127.12591711,37.63944187],[127.12564485,37.63961954],[127.12542142,37.63983604],[127.12525539,37.64008304],[127.12515315,37.64035105],[127.12511863,37.64062977],[127.12515315,37.64090849],[127.12525539,37.6411765],[127.12542142,37.6414235],[127.12564485,37.64163999],[127.12591711,37.64181766],[127.12622772,37.64194968],[127.12656476,37.64203098],[127.12691526,37.64205843],[127.12726577,37.64203098],[127.1276028,37.64194968],[127.12791342,37.64181766],[127.12818567,37.64163999],[127.12840911,37.6414235],[127.12857513,37.6411765],[127.12867737,37.64090849],[127.12871189,37.64062977]]]}"
6931052,"2024049","4136011200","41360001  ",경기 남양주시1,경기 남양주시 다산동(6272 부근),3,9,0,4,5,0,127.154786560339,37.617772803755,"{""type"":""Polygon"",""coordinates"":[[[127.15658319,37.61754139],[127.15654867,37.61726258],[127.15644643,37.61699449],[127.1562804,37.61674741],[127.15605697,37.61653084],[127.15578471,37.61635311],[127.1554741,37.61622105],[127.15513707,37.61613972],[127.15478656,37.61611226],[127.15443606,37.61613972],[127.15409902,37.61622105],[127.15378841,37.61635311],[127.15351615,37.61653084],[127.15329272,37.61674741],[127.15312669,37.61699449],[127.15302445,37.61726258],[127.15298993,37.61754139],[127.15302445,37.6178202],[127.15312669,37.61808829],[127.15329272,37.61833536],[127.15351615,37.61855192],[127.15378841,37.61872965],[127.15409902,37.61886171],[127.15443606,37.61894304],[127.15478656,37.6189705],[127.15513707,37.61894304],[127.1554741,37.61886171],[127.15578471,37.61872965],[127.15605697,37.61855192],[127.1562804,37.61833536],[127.15644643,37.61808829],[127.15654867,37.6178202],[127.15658319,37.61754139]]]}"
6931129,"2024049","4137010100","41370001  ",경기 오산시1,경기 오산시 오산동(시청앞교차로 부근),3,3,0,3,0,0,127.077279018571,37.148492966268,"{""type"":""Polygon"",""coordinates"":[[[127.07907565,37.14826747],[127.07904113,37.1479869],[127.07893889,37.14771711],[127.07877286,37.14746847],[127.07854943,37.14725053],[127.07827717,37.14707167],[127.07796656,37.14693877],[127.07762952,37.14685693],[127.07727902,37.14682929],[127.07692851,37.14685693],[127.07659148,37.14693877],[127.07628086,37.14707167],[127.07600861,37.14725053],[127.07578517,37.14746847],[127.07561915,37.14771711],[127.07551691,37.1479869],[127.07548239,37.14826747],[127.07551691,37.14854805],[127.07561915,37.14881783],[127.07578517,37.14906647],[127.07600861,37.1492844],[127.07628086,37.14946326],[127.07659148,37.14959615],[127.07692851,37.14967799],[127.07727902,37.14970563],[127.07762952,37.14967799],[127.07796656,37.14959615],[127.07827717,37.14946326],[127.07854943,37.1492844],[127.07877286,37.14906647],[127.07893889,37.14881783],[127.07904113,37.14854805],[127.07907565,37.14826747]]]}"
6931027,"2024049","4139013500","41390001  ",경기 시흥시1,경기 시흥시 배곧동(정왕교차로 부근),4,9,0,7,2,0,126.738702053339,37.376899617063,"{""type"":""Polygon"",""coordinates"":[[[126.74049868,37.37667124],[126.74046416,37.37639153],[126.74036192,37.37612256],[126.7401959,37.37587468],[126.73997246,37.3756574],[126.73970021,37.37547909],[126.73938959,37.3753466],[126.73905256,37.375265],[126.73870205,37.37523745],[126.73835155,37.375265],[126.73801451,37.3753466],[126.7377039,37.37547909],[126.73743164,37.3756574],[126.73720821,37.37587468],[126.73704218,37.37612256],[126.73693994,37.37639153],[126.73690542,37.37667124],[126.73693994,37.37695096],[126.73704218,37.37721992],[126.73720821,37.3774678],[126.73743164,37.37768507],[126.7377039,37.37786337],[126.73801451,37.37799587],[126.73835155,37.37807746],[126.73870205,37.378105],[126.73905256,37.37807746],[126.73938959,37.37799587],[126.73970021,37.37786337],[126.73997246,37.37768507],[126.7401959,37.3774678],[126.74036192,37.37721992],[126.74046416,37.37695096],[126.74049868,37.37667124]]]}"
6931177,"2024049","4139013200","41390002  ",경기 시흥시2,경기 시흥시 정왕동(보람유치원사거리 부근),3,10,0,4,5,1,126.753034805797,37.341628321957,"{""type"":""Polygon"",""coordinates"":[[[126.75483144,37.34140039],[126.75479691,37.34112054],[126.75469468,37.34085145],[126.75452865,37.34060345],[126.75430522,37.34038607],[126.75403296,37.34020768],[126.75372235,37.34007512],[126.75338531,37.33999349],[126.75303481,37.33996592],[126.7526843,37.33999349],[126.75234727,37.34007512],[126.75203665,37.34020768],[126.7517644,37.34038607],[126.75154096,37.34060345],[126.75137494,37.34085145],[126.7512727,37.34112054],[126.75123818,37.34140039],[126.7512727,37.34168024],[126.75137494,37.34194933],[126.75154096,37.34219733],[126.7517644,37.3424147],[126.75203665,37.34259309],[126.75234727,37.34272564],[126.7526843,37.34280727],[126.75303481,37.34283483],[126.75338531,37.34280727],[126.75372235,37.34272564],[126.75403296,37.34259309],[126.75430522,37.3424147],[126.75452865,37.34219733],[126.75469468,37.34194933],[126.75479691,37.34168024],[126.75483144,37.34140039]]]}"
6931170,"2024049","4139013200","41390003  ",경기 시흥시3,경기 시흥시 정왕동(동원아파트사거리 부근),3,8,0,6,2,0,126.734582123516,37.368660457983,"{""type"":""Polygon"",""coordinates"":[[[126.73637875,37.36843219],[126.73634423,37.36815244],[126.73624199,37.36788344],[126.73607597,37.36763553],[126.73585253,37.36741824],[126.73558028,37.36723991],[126.73526966,37.36710739],[126.73493263,37.36702579],[126.73458212,37.36699824],[126.73423162,37.36702579],[126.73389458,37.36710739],[126.73358397,37.36723991],[126.73331171,37.36741824],[126.73308828,37.36763553],[126.73292225,37.36788344],[126.73282001,37.36815244],[126.73278549,37.36843219],[126.73282001,37.36871193],[126.73292225,37.36898093],[126.73308828,37.36922884],[126.73331171,37.36944613],[126.73358397,37.36962445],[126.73389458,37.36975696],[126.73423162,37.36983856],[126.73458212,37.36986611],[126.73493263,37.36983856],[126.73526966,37.36975696],[126.73558028,37.36962445],[126.73585253,37.36944613],[126.73607597,37.36922884],[126.73624199,37.36898093],[126.73634423,37.36871193],[126.73637875,37.36843219]]]}"
6931013,"2024049","4139013200","41390004  ",경기 시흥시4,경기 시흥시 정왕동(노랑어린이집 부근),3,5,0,4,1,0,126.750902948481,37.343669486994,"{""type"":""Polygon"",""coordinates"":[[[126.75269958,37.34344153],[126.75266506,37.34316169],[126.75256282,37.3428926],[126.75239679,37.34264461],[126.75217336,37.34242724],[126.7519011,37.34224885],[126.75159049,37.34211629],[126.75125345,37.34203467],[126.75090295,37.3420071],[126.75055244,37.34203467],[126.75021541,37.34211629],[126.74990479,37.34224885],[126.74963254,37.34242724],[126.7494091,37.34264461],[126.74924308,37.3428926],[126.74914084,37.34316169],[126.74910632,37.34344153],[126.74914084,37.34372137],[126.74924308,37.34399046],[126.7494091,37.34423845],[126.74963254,37.34445581],[126.74990479,37.3446342],[126.75021541,37.34476675],[126.75055244,37.34484837],[126.75090295,37.34487593],[126.75125345,37.34484837],[126.75159049,37.34476675],[126.7519011,37.3446342],[126.75217336,37.34445581],[126.75239679,37.34423845],[126.75256282,37.34399046],[126.75266506,37.34372137],[126.75269958,37.34344153]]]}"
6931193,"2024049","4139013200","41390005  ",경기 시흥시5,경기 시흥시 정왕동(군자2교사거리 부근),3,4,0,4,0,0,126.734017229176,37.344568194778,"{""type"":""Polygon"",""coordinates"":[[[126.73581386,37.34434023],[126.73577934,37.34406039],[126.7356771,37.34379131],[126.73551107,37.34354332],[126.73528764,37.34332595],[126.73501538,37.34314756],[126.73470477,37.34301501],[126.73436773,37.34293338],[126.73401723,37.34290582],[126.73366672,37.34293338],[126.73332969,37.34301501],[126.73301907,37.34314756],[126.73274682,37.34332595],[126.73252339,37.34354332],[126.73235736,37.34379131],[126.73225512,37.34406039],[126.7322206,37.34434023],[126.73225512,37.34462007],[126.73235736,37.34488915],[126.73252339,37.34513713],[126.73274682,37.34535449],[126.73301907,37.34553288],[126.73332969,37.34566543],[126.73366672,37.34574705],[126.73401723,37.34577461],[126.73436773,37.34574705],[126.73470477,37.34566543],[126.73501538,37.34553288],[126.73528764,37.34535449],[126.73551107,37.34513713],[126.7356771,37.34488915],[126.73577934,37.34462007],[126.73581386,37.34434023]]]}"
